subscription_id,date,account_id,account_name,plan,seats,mrr,cost,region
SUB-41536,2025-04-07,ACC-2097,Haddad Labs,Business,11,2739,958.65,LATAM
SUB-41537,2025-04-01,ACC-2020,Cohen Inc,Starter,9,261,91.35,LATAM
SUB-41538,2025-04-04,ACC-2036,Okafor Inc,Business,2,498,174.3,Europe
SUB-41539,2025-04-14,ACC-2114,Haddad Labs,Enterprise,9,7191,2516.85,Europe
SUB-41540,2025-04-20,ACC-2083,Silva Co,Enterprise,2,1598,559.3,North America
SUB-41541,2025-04-05,ACC-2025,Silva Group,Pro,7,693,242.55,LATAM
SUB-41542,2025-05-10,ACC-2056,Silva Group,Starter,18,522,182.7,LATAM
SUB-41543,2025-05-10,ACC-2079,Haddad Systems,Starter,17,493,172.55,North America
SUB-41544,2025-05-26,ACC-2021,Patel Group,Starter,13,377,131.95,North America
SUB-41545,2025-05-02,ACC-2044,Rossi Co,Pro,1,99,34.65,LATAM
SUB-41546,2025-05-12,ACC-2041,Kim Inc,Business,16,3984,1394.4,North America
SUB-41547,2025-05-22,ACC-2002,Haddad Group,Business,18,4482,1568.7,Europe
SUB-41548,2025-05-27,ACC-2119,Cohen Systems,Pro,12,1188,415.8,North America
SUB-41549,2025-05-18,ACC-2025,Silva Group,Enterprise,20,15980,5593,APAC
SUB-41550,2025-05-11,ACC-2002,Haddad Group,Business,4,996,348.6,North America
SUB-41551,2025-05-25,ACC-2118,Tanaka Co,Starter,1,29,10.15,Europe
SUB-41552,2025-05-09,ACC-2012,Okafor Group,Enterprise,7,5593,1957.55,North America
SUB-41553,2025-05-18,ACC-2057,Patel Digital,Starter,18,522,182.7,LATAM
SUB-41554,2025-05-04,ACC-2082,Okafor Digital,Pro,19,1881,658.35,Europe
SUB-41555,2025-05-21,ACC-2054,Kim Co,Pro,9,891,311.85,North America
SUB-41556,2025-05-19,ACC-2113,Patel Labs,Starter,3,87,30.45,Europe
SUB-41557,2025-05-23,ACC-2043,Kim Labs,Pro,18,1782,623.7,APAC
SUB-41558,2025-05-22,ACC-2012,Okafor Group,Business,13,3237,1132.95,Europe
SUB-41559,2025-05-01,ACC-2079,Haddad Systems,Pro,5,495,173.25,Europe
SUB-41560,2025-05-21,ACC-2046,Okafor Group,Business,2,498,174.3,Europe
SUB-41561,2025-05-23,ACC-2004,Silva Digital,Business,3,747,261.45,LATAM
SUB-41562,2025-05-24,ACC-2007,Silva Labs,Enterprise,10,7990,2796.5,Europe
SUB-41563,2025-05-21,ACC-2107,Okafor Group,Pro,17,1683,589.05,LATAM
SUB-41564,2025-05-04,ACC-2073,Haddad Inc,Enterprise,6,4794,1677.9,APAC
SUB-41565,2025-05-27,ACC-2033,Reyes Group,Enterprise,19,15181,5313.35,LATAM
SUB-41566,2025-05-25,ACC-2075,Brooks Group,Pro,4,396,138.6,LATAM
SUB-41567,2025-05-27,ACC-2052,Rossi Digital,Enterprise,8,6392,2237.2,North America
SUB-41568,2025-05-09,ACC-2111,Nguyen Group,Enterprise,12,9588,3355.8,Europe
SUB-41569,2025-05-16,ACC-2048,Silva Inc,Starter,15,435,152.25,LATAM
SUB-41570,2025-05-18,ACC-2029,Nguyen Inc,Starter,18,522,182.7,North America
SUB-41571,2025-05-26,ACC-2039,Rossi Co,Enterprise,8,6392,2237.2,LATAM
SUB-41572,2025-05-20,ACC-2001,Cohen Digital,Business,5,1245,435.75,LATAM
SUB-41573,2025-05-16,ACC-2070,Kim Co,Business,14,3486,1220.1,APAC
SUB-41574,2025-05-07,ACC-2077,Reyes Co,Pro,6,594,207.9,LATAM
SUB-41575,2025-05-17,ACC-2065,Patel Group,Enterprise,9,7191,2516.85,APAC
SUB-41576,2025-05-21,ACC-2007,Silva Labs,Starter,6,174,60.9,APAC
SUB-41577,2025-05-05,ACC-2070,Kim Co,Business,8,1992,697.2,Europe
SUB-41578,2025-05-10,ACC-2057,Patel Digital,Starter,14,406,142.1,APAC
SUB-41579,2025-05-17,ACC-2113,Patel Labs,Pro,11,1089,381.15,Europe
SUB-41580,2025-05-25,ACC-2117,Patel Group,Pro,18,1782,623.7,North America
SUB-41581,2025-05-06,ACC-2042,Silva Inc,Pro,19,1881,658.35,APAC
SUB-41582,2025-05-14,ACC-2041,Kim Inc,Starter,6,174,60.9,APAC
SUB-41583,2025-05-10,ACC-2015,Haddad Inc,Business,4,996,348.6,North America
SUB-41584,2025-05-27,ACC-2015,Haddad Inc,Business,16,3984,1394.4,Europe
SUB-41585,2025-05-11,ACC-2093,Garcia Systems,Enterprise,13,10387,3635.45,LATAM
SUB-41586,2025-05-06,ACC-2112,Tanaka Group,Starter,10,290,101.5,North America
SUB-41587,2025-05-03,ACC-2057,Patel Digital,Enterprise,16,12784,4474.4,LATAM
SUB-41588,2025-05-09,ACC-2066,Kim Co,Starter,8,232,81.2,LATAM
SUB-41589,2025-05-25,ACC-2104,Cohen Labs,Enterprise,10,7990,2796.5,APAC
SUB-41590,2025-05-12,ACC-2098,Haddad Group,Pro,3,297,103.95,LATAM
SUB-41591,2025-05-11,ACC-2102,Haddad Inc,Enterprise,5,3995,1398.25,LATAM
SUB-41592,2025-05-21,ACC-2113,Patel Labs,Starter,3,87,30.45,APAC
SUB-41593,2025-05-08,ACC-2075,Brooks Group,Business,17,4233,1481.55,Europe
SUB-41594,2025-05-10,ACC-2057,Patel Digital,Enterprise,9,7191,2516.85,North America
SUB-41595,2025-05-10,ACC-2054,Kim Co,Business,1,249,87.15,LATAM
SUB-41596,2025-05-01,ACC-2015,Haddad Inc,Business,16,3984,1394.4,North America
SUB-41597,2025-05-09,ACC-2043,Kim Labs,Business,20,4980,1743,Europe
SUB-41598,2025-05-24,ACC-2029,Nguyen Inc,Business,11,2739,958.65,LATAM
SUB-41599,2025-05-25,ACC-2045,Cohen Systems,Enterprise,19,15181,5313.35,Europe
SUB-41600,2025-05-20,ACC-2083,Silva Co,Enterprise,6,4794,1677.9,APAC
SUB-41601,2025-05-24,ACC-2094,Reyes Group,Pro,11,1089,381.15,Europe
SUB-41602,2025-05-15,ACC-2097,Haddad Labs,Business,1,249,87.15,Europe
SUB-41603,2025-05-06,ACC-2119,Cohen Systems,Business,10,2490,871.5,North America
SUB-41604,2025-05-04,ACC-2087,Cohen Systems,Enterprise,13,10387,3635.45,North America
SUB-41605,2025-05-05,ACC-2106,Tanaka Systems,Business,10,2490,871.5,APAC
SUB-41606,2025-05-21,ACC-2053,Tanaka Systems,Enterprise,16,12784,4474.4,Europe
SUB-41607,2025-05-11,ACC-2069,Reyes Group,Pro,5,495,173.25,LATAM
SUB-41608,2025-05-15,ACC-2019,Haddad Co,Pro,9,891,311.85,APAC
SUB-41609,2025-05-06,ACC-2107,Okafor Group,Pro,7,693,242.55,LATAM
SUB-41610,2025-05-13,ACC-2045,Cohen Systems,Business,12,2988,1045.8,North America
SUB-41611,2025-05-14,ACC-2043,Kim Labs,Business,14,3486,1220.1,LATAM
SUB-41612,2025-05-21,ACC-2018,Reyes Group,Business,10,2490,871.5,North America
SUB-41613,2025-05-10,ACC-2025,Silva Group,Pro,11,1089,381.15,North America
SUB-41614,2025-05-27,ACC-2077,Reyes Co,Starter,12,348,121.8,LATAM
SUB-41615,2025-05-08,ACC-2096,Haddad Inc,Enterprise,19,15181,5313.35,APAC
SUB-41616,2025-05-05,ACC-2012,Okafor Group,Pro,13,1287,450.45,LATAM
SUB-41617,2025-05-02,ACC-2025,Silva Group,Starter,4,116,40.6,North America
SUB-41618,2025-05-21,ACC-2090,Okafor Co,Enterprise,14,11186,3915.1,Europe
SUB-41619,2025-05-04,ACC-2052,Rossi Digital,Pro,17,1683,589.05,LATAM
SUB-41620,2025-05-25,ACC-2021,Patel Group,Business,7,1743,610.05,LATAM
SUB-41621,2025-05-18,ACC-2040,Cohen Co,Starter,1,29,10.15,North America
SUB-41622,2025-05-17,ACC-2057,Patel Digital,Business,3,747,261.45,Europe
SUB-41623,2025-05-05,ACC-2047,Rossi Labs,Business,7,1743,610.05,APAC
SUB-41624,2025-05-21,ACC-2106,Tanaka Systems,Enterprise,8,6392,2237.2,APAC
SUB-41625,2025-05-25,ACC-2036,Okafor Inc,Pro,8,792,277.2,Europe
SUB-41626,2025-05-12,ACC-2104,Cohen Labs,Enterprise,4,3196,1118.6,LATAM
SUB-41627,2025-05-07,ACC-2060,Reyes Co,Enterprise,1,799,279.65,North America
SUB-41628,2025-05-18,ACC-2086,Brooks Inc,Starter,10,290,101.5,North America
SUB-41629,2025-05-21,ACC-2074,Silva Digital,Enterprise,16,12784,4474.4,Europe
SUB-41630,2025-05-08,ACC-2022,Rossi Labs,Enterprise,10,7990,2796.5,Europe
SUB-41631,2025-05-25,ACC-2089,Garcia Digital,Business,2,498,174.3,APAC
SUB-41632,2025-05-05,ACC-2055,Garcia Co,Starter,5,145,50.75,APAC
SUB-41633,2025-05-24,ACC-2057,Patel Digital,Pro,18,1782,623.7,Europe
SUB-41634,2025-05-21,ACC-2053,Tanaka Systems,Business,18,4482,1568.7,APAC
SUB-41635,2025-05-18,ACC-2038,Kim Labs,Enterprise,14,11186,3915.1,Europe
SUB-41636,2025-05-26,ACC-2026,Kim Digital,Business,17,4233,1481.55,LATAM
SUB-41637,2025-05-11,ACC-2088,Tanaka Labs,Starter,6,174,60.9,LATAM
SUB-41638,2025-05-04,ACC-2054,Kim Co,Business,8,1992,697.2,Europe
SUB-41639,2025-05-24,ACC-2105,Nguyen Co,Starter,6,174,60.9,LATAM
SUB-41640,2025-05-12,ACC-2068,Kim Inc,Pro,3,297,103.95,LATAM
SUB-41641,2025-05-12,ACC-2018,Reyes Group,Pro,19,1881,658.35,Europe
SUB-41642,2025-05-26,ACC-2069,Reyes Group,Starter,2,58,20.3,LATAM
SUB-41643,2025-05-11,ACC-2091,Cohen Group,Enterprise,4,3196,1118.6,LATAM
SUB-41644,2025-05-22,ACC-2117,Patel Group,Enterprise,1,799,279.65,LATAM
SUB-41645,2025-05-18,ACC-2109,Okafor Co,Starter,17,493,172.55,APAC
SUB-41646,2025-05-20,ACC-2013,Kim Co,Business,6,1494,522.9,APAC
SUB-41647,2025-05-13,ACC-2021,Patel Group,Business,19,4731,1655.85,APAC
SUB-41648,2025-05-14,ACC-2059,Haddad Group,Pro,1,99,34.65,LATAM
SUB-41649,2025-05-21,ACC-2049,Okafor Systems,Enterprise,3,2397,838.95,Europe
SUB-41650,2025-05-10,ACC-2019,Haddad Co,Pro,6,594,207.9,APAC
SUB-41651,2025-05-14,ACC-2001,Cohen Digital,Business,1,249,87.15,LATAM
SUB-41652,2025-05-15,ACC-2010,Cohen Group,Business,6,1494,522.9,North America
SUB-41653,2025-05-01,ACC-2009,Brooks Co,Starter,17,493,172.55,APAC
SUB-41654,2025-05-10,ACC-2012,Okafor Group,Starter,18,522,182.7,LATAM
SUB-41655,2025-05-19,ACC-2117,Patel Group,Enterprise,12,9588,3355.8,LATAM
SUB-41656,2025-05-27,ACC-2018,Reyes Group,Pro,14,1386,485.1,APAC
SUB-41657,2025-05-09,ACC-2091,Cohen Group,Enterprise,9,7191,2516.85,Europe
SUB-41658,2025-05-18,ACC-2027,Okafor Digital,Starter,8,232,81.2,Europe
SUB-41659,2025-05-21,ACC-2034,Okafor Digital,Pro,3,297,103.95,APAC
SUB-41660,2025-05-26,ACC-2077,Reyes Co,Business,19,4731,1655.85,APAC
SUB-41661,2025-05-19,ACC-2038,Kim Labs,Starter,18,522,182.7,North America
SUB-41662,2025-05-01,ACC-2119,Cohen Systems,Business,1,249,87.15,North America
SUB-41663,2025-05-21,ACC-2086,Brooks Inc,Enterprise,18,14382,5033.7,North America
SUB-41664,2025-05-07,ACC-2015,Haddad Inc,Pro,15,1485,519.75,APAC
SUB-41665,2025-05-16,ACC-2090,Okafor Co,Business,16,3984,1394.4,North America
SUB-41666,2025-05-11,ACC-2021,Patel Group,Pro,13,1287,450.45,APAC
SUB-41667,2025-05-08,ACC-2111,Nguyen Group,Business,17,4233,1481.55,LATAM
SUB-41668,2025-05-05,ACC-2029,Nguyen Inc,Enterprise,18,14382,5033.7,APAC
SUB-41669,2025-05-02,ACC-2038,Kim Labs,Pro,2,198,69.3,APAC
SUB-41670,2025-05-13,ACC-2098,Haddad Group,Business,2,498,174.3,Europe
SUB-41671,2025-05-15,ACC-2070,Kim Co,Pro,13,1287,450.45,Europe
SUB-41672,2025-05-27,ACC-2092,Tanaka Group,Starter,2,58,20.3,APAC
SUB-41673,2025-05-11,ACC-2034,Okafor Digital,Starter,14,406,142.1,Europe
SUB-41674,2025-05-05,ACC-2109,Okafor Co,Enterprise,16,12784,4474.4,LATAM
SUB-41675,2025-06-14,ACC-2096,Haddad Inc,Starter,1,29,10.15,LATAM
SUB-41676,2025-06-09,ACC-2005,Kim Inc,Enterprise,2,1598,559.3,North America
SUB-41677,2025-06-23,ACC-2048,Silva Inc,Enterprise,19,15181,5313.35,North America
SUB-41678,2025-06-09,ACC-2018,Reyes Group,Starter,14,406,142.1,APAC
SUB-41679,2025-06-11,ACC-2008,Kim Systems,Pro,17,1683,589.05,APAC
SUB-41680,2025-06-09,ACC-2062,Brooks Co,Enterprise,16,12784,4474.4,LATAM
SUB-41681,2025-06-23,ACC-2039,Rossi Co,Business,5,1245,435.75,LATAM
SUB-41682,2025-06-03,ACC-2113,Patel Labs,Starter,8,232,81.2,North America
SUB-41683,2025-06-14,ACC-2052,Rossi Digital,Starter,10,290,101.5,Europe
SUB-41684,2025-06-14,ACC-2091,Cohen Group,Business,9,2241,784.35,Europe
SUB-41685,2025-06-03,ACC-2043,Kim Labs,Business,18,4482,1568.7,Europe
SUB-41686,2025-06-19,ACC-2045,Cohen Systems,Enterprise,15,11985,4194.75,APAC
SUB-41687,2025-06-04,ACC-2069,Reyes Group,Starter,4,116,40.6,North America
SUB-41688,2025-06-15,ACC-2080,Rossi Labs,Enterprise,12,9588,3355.8,APAC
SUB-41689,2025-06-01,ACC-2064,Okafor Inc,Business,19,4731,1655.85,APAC
SUB-41690,2025-06-22,ACC-2013,Kim Co,Enterprise,10,7990,2796.5,Europe
SUB-41691,2025-06-15,ACC-2041,Kim Inc,Starter,18,522,182.7,Europe
SUB-41692,2025-06-03,ACC-2072,Nguyen Group,Pro,1,99,34.65,North America
SUB-41693,2025-06-26,ACC-2115,Haddad Digital,Starter,18,522,182.7,North America
SUB-41694,2025-06-13,ACC-2042,Silva Inc,Enterprise,4,3196,1118.6,LATAM
SUB-41695,2025-06-11,ACC-2040,Cohen Co,Enterprise,15,11985,4194.75,Europe
SUB-41696,2025-06-10,ACC-2063,Silva Systems,Business,10,2490,871.5,LATAM
SUB-41697,2025-06-14,ACC-2004,Silva Digital,Enterprise,4,3196,1118.6,North America
SUB-41698,2025-06-01,ACC-2000,Reyes Group,Business,3,747,261.45,North America
SUB-41699,2025-06-14,ACC-2117,Patel Group,Pro,6,594,207.9,Europe
SUB-41700,2025-06-08,ACC-2088,Tanaka Labs,Enterprise,12,9588,3355.8,North America
SUB-41701,2025-06-04,ACC-2074,Silva Digital,Starter,5,145,50.75,APAC
SUB-41702,2025-06-11,ACC-2080,Rossi Labs,Starter,12,348,121.8,North America
SUB-41703,2025-06-24,ACC-2119,Cohen Systems,Starter,5,145,50.75,LATAM
SUB-41704,2025-06-22,ACC-2030,Kim Inc,Pro,18,1782,623.7,Europe
SUB-41705,2025-06-19,ACC-2066,Kim Co,Pro,12,1188,415.8,LATAM
SUB-41706,2025-06-24,ACC-2115,Haddad Digital,Starter,10,290,101.5,APAC
SUB-41707,2025-06-25,ACC-2005,Kim Inc,Business,15,3735,1307.25,North America
SUB-41708,2025-06-22,ACC-2033,Reyes Group,Business,8,1992,697.2,LATAM
SUB-41709,2025-06-20,ACC-2020,Cohen Inc,Starter,20,580,203,Europe
SUB-41710,2025-06-22,ACC-2112,Tanaka Group,Pro,2,198,69.3,Europe
SUB-41711,2025-06-21,ACC-2075,Brooks Group,Business,8,1992,697.2,North America
SUB-41712,2025-06-24,ACC-2047,Rossi Labs,Enterprise,11,8789,3076.15,North America
SUB-41713,2025-06-19,ACC-2119,Cohen Systems,Starter,19,551,192.85,North America
SUB-41714,2025-06-25,ACC-2004,Silva Digital,Pro,9,891,311.85,North America
SUB-41715,2025-06-14,ACC-2094,Reyes Group,Business,17,4233,1481.55,LATAM
SUB-41716,2025-06-25,ACC-2010,Cohen Group,Pro,4,396,138.6,APAC
SUB-41717,2025-06-27,ACC-2084,Silva Digital,Business,10,2490,871.5,APAC
SUB-41718,2025-06-22,ACC-2004,Silva Digital,Starter,13,377,131.95,North America
SUB-41719,2025-06-04,ACC-2085,Haddad Group,Pro,5,495,173.25,APAC
SUB-41720,2025-06-10,ACC-2041,Kim Inc,Starter,10,290,101.5,APAC
SUB-41721,2025-06-21,ACC-2018,Reyes Group,Enterprise,18,14382,5033.7,North America
SUB-41722,2025-06-17,ACC-2009,Brooks Co,Starter,10,290,101.5,LATAM
SUB-41723,2025-06-17,ACC-2039,Rossi Co,Enterprise,11,8789,3076.15,LATAM
SUB-41724,2025-06-12,ACC-2054,Kim Co,Business,16,3984,1394.4,APAC
SUB-41725,2025-06-26,ACC-2080,Rossi Labs,Enterprise,5,3995,1398.25,APAC
SUB-41726,2025-06-16,ACC-2061,Brooks Inc,Starter,2,58,20.3,Europe
SUB-41727,2025-06-26,ACC-2092,Tanaka Group,Enterprise,11,8789,3076.15,APAC
SUB-41728,2025-06-27,ACC-2099,Reyes Co,Starter,4,116,40.6,Europe
SUB-41729,2025-06-11,ACC-2063,Silva Systems,Starter,3,87,30.45,Europe
SUB-41730,2025-06-15,ACC-2044,Rossi Co,Enterprise,19,15181,5313.35,LATAM
SUB-41731,2025-06-17,ACC-2017,Haddad Co,Enterprise,6,4794,1677.9,Europe
SUB-41732,2025-06-11,ACC-2070,Kim Co,Pro,7,693,242.55,APAC
SUB-41733,2025-06-22,ACC-2097,Haddad Labs,Starter,7,203,71.05,APAC
SUB-41734,2025-06-01,ACC-2057,Patel Digital,Enterprise,1,799,279.65,North America
SUB-41735,2025-06-05,ACC-2054,Kim Co,Pro,12,1188,415.8,Europe
SUB-41736,2025-06-21,ACC-2053,Tanaka Systems,Business,14,3486,1220.1,North America
SUB-41737,2025-06-08,ACC-2112,Tanaka Group,Pro,11,1089,381.15,North America
SUB-41738,2025-06-24,ACC-2118,Tanaka Co,Business,1,249,87.15,APAC
SUB-41739,2025-06-04,ACC-2079,Haddad Systems,Enterprise,10,7990,2796.5,Europe
SUB-41740,2025-06-21,ACC-2060,Reyes Co,Business,12,2988,1045.8,LATAM
SUB-41741,2025-06-06,ACC-2079,Haddad Systems,Enterprise,2,1598,559.3,APAC
SUB-41742,2025-06-11,ACC-2009,Brooks Co,Starter,4,116,40.6,North America
SUB-41743,2025-06-15,ACC-2074,Silva Digital,Enterprise,15,11985,4194.75,APAC
SUB-41744,2025-06-05,ACC-2030,Kim Inc,Starter,17,493,172.55,LATAM
SUB-41745,2025-06-05,ACC-2022,Rossi Labs,Enterprise,7,5593,1957.55,LATAM
SUB-41746,2025-06-11,ACC-2040,Cohen Co,Starter,13,377,131.95,LATAM
SUB-41747,2025-06-09,ACC-2040,Cohen Co,Pro,18,1782,623.7,Europe
SUB-41748,2025-06-13,ACC-2046,Okafor Group,Starter,14,406,142.1,LATAM
SUB-41749,2025-06-10,ACC-2014,Nguyen Co,Starter,4,116,40.6,LATAM
SUB-41750,2025-06-04,ACC-2089,Garcia Digital,Business,2,498,174.3,APAC
SUB-41751,2025-06-16,ACC-2104,Cohen Labs,Pro,3,297,103.95,APAC
SUB-41752,2025-06-19,ACC-2017,Haddad Co,Starter,17,493,172.55,LATAM
SUB-41753,2025-06-07,ACC-2009,Brooks Co,Enterprise,6,4794,1677.9,North America
SUB-41754,2025-06-08,ACC-2023,Garcia Systems,Starter,14,406,142.1,Europe
SUB-41755,2025-06-23,ACC-2045,Cohen Systems,Business,2,498,174.3,LATAM
SUB-41756,2025-06-22,ACC-2008,Kim Systems,Pro,9,891,311.85,Europe
SUB-41757,2025-06-16,ACC-2021,Patel Group,Business,16,3984,1394.4,LATAM
SUB-41758,2025-06-04,ACC-2028,Rossi Labs,Starter,3,87,30.45,LATAM
SUB-41759,2025-06-16,ACC-2005,Kim Inc,Enterprise,7,5593,1957.55,North America
SUB-41760,2025-06-23,ACC-2049,Okafor Systems,Business,8,1992,697.2,Europe
SUB-41761,2025-06-07,ACC-2026,Kim Digital,Enterprise,13,10387,3635.45,North America
SUB-41762,2025-06-01,ACC-2045,Cohen Systems,Starter,14,406,142.1,LATAM
SUB-41763,2025-06-13,ACC-2039,Rossi Co,Starter,5,145,50.75,Europe
SUB-41764,2025-06-06,ACC-2001,Cohen Digital,Business,18,4482,1568.7,APAC
SUB-41765,2025-06-18,ACC-2075,Brooks Group,Business,19,4731,1655.85,Europe
SUB-41766,2025-06-16,ACC-2074,Silva Digital,Starter,9,261,91.35,Europe
SUB-41767,2025-06-01,ACC-2039,Rossi Co,Enterprise,20,15980,5593,Europe
SUB-41768,2025-06-22,ACC-2104,Cohen Labs,Business,14,3486,1220.1,North America
SUB-41769,2025-06-09,ACC-2031,Tanaka Group,Pro,2,198,69.3,Europe
SUB-41770,2025-06-18,ACC-2017,Haddad Co,Pro,8,792,277.2,Europe
SUB-41771,2025-06-14,ACC-2018,Reyes Group,Pro,12,1188,415.8,North America
SUB-41772,2025-06-21,ACC-2032,Silva Labs,Enterprise,6,4794,1677.9,LATAM
SUB-41773,2025-06-14,ACC-2059,Haddad Group,Starter,19,551,192.85,Europe
SUB-41774,2025-06-09,ACC-2114,Haddad Labs,Enterprise,17,13583,4754.05,North America
SUB-41775,2025-06-15,ACC-2110,Okafor Labs,Pro,2,198,69.3,APAC
SUB-41776,2025-06-11,ACC-2035,Kim Systems,Starter,5,145,50.75,North America
SUB-41777,2025-06-05,ACC-2034,Okafor Digital,Business,4,996,348.6,APAC
SUB-41778,2025-06-02,ACC-2028,Rossi Labs,Business,15,3735,1307.25,LATAM
SUB-41779,2025-06-27,ACC-2011,Reyes Labs,Starter,2,58,20.3,APAC
SUB-41780,2025-06-02,ACC-2060,Reyes Co,Business,7,1743,610.05,LATAM
SUB-41781,2025-06-23,ACC-2016,Kim Group,Starter,8,232,81.2,Europe
SUB-41782,2025-06-01,ACC-2072,Nguyen Group,Starter,18,522,182.7,Europe
SUB-41783,2025-06-14,ACC-2083,Silva Co,Starter,8,232,81.2,APAC
SUB-41784,2025-06-08,ACC-2002,Haddad Group,Starter,3,87,30.45,Europe
SUB-41785,2025-06-19,ACC-2112,Tanaka Group,Enterprise,17,13583,4754.05,APAC
SUB-41786,2025-06-21,ACC-2109,Okafor Co,Business,12,2988,1045.8,LATAM
SUB-41787,2025-06-12,ACC-2060,Reyes Co,Enterprise,12,9588,3355.8,Europe
SUB-41788,2025-06-13,ACC-2112,Tanaka Group,Pro,5,495,173.25,North America
SUB-41789,2025-06-07,ACC-2105,Nguyen Co,Starter,14,406,142.1,APAC
SUB-41790,2025-06-09,ACC-2095,Kim Systems,Starter,1,29,10.15,Europe
SUB-41791,2025-06-13,ACC-2050,Tanaka Digital,Starter,11,319,111.65,North America
SUB-41792,2025-06-18,ACC-2106,Tanaka Systems,Business,7,1743,610.05,Europe
SUB-41793,2025-06-01,ACC-2040,Cohen Co,Enterprise,10,7990,2796.5,Europe
SUB-41794,2025-06-02,ACC-2024,Silva Co,Starter,9,261,91.35,LATAM
SUB-41795,2025-06-27,ACC-2116,Brooks Inc,Business,13,3237,1132.95,LATAM
SUB-41796,2025-06-13,ACC-2002,Haddad Group,Pro,18,1782,623.7,APAC
SUB-41797,2025-06-14,ACC-2085,Haddad Group,Business,7,1743,610.05,North America
SUB-41798,2025-06-05,ACC-2106,Tanaka Systems,Starter,3,87,30.45,APAC
SUB-41799,2025-06-03,ACC-2042,Silva Inc,Starter,7,203,71.05,North America
SUB-41800,2025-06-16,ACC-2015,Haddad Inc,Starter,5,145,50.75,Europe
SUB-41801,2025-06-09,ACC-2090,Okafor Co,Starter,10,290,101.5,LATAM
SUB-41802,2025-06-05,ACC-2056,Silva Group,Business,11,2739,958.65,North America
SUB-41803,2025-06-02,ACC-2020,Cohen Inc,Business,14,3486,1220.1,Europe
SUB-41804,2025-06-20,ACC-2116,Brooks Inc,Starter,15,435,152.25,APAC
SUB-41805,2025-06-21,ACC-2030,Kim Inc,Pro,5,495,173.25,APAC
SUB-41806,2025-06-06,ACC-2044,Rossi Co,Business,14,3486,1220.1,North America
SUB-41807,2025-06-18,ACC-2094,Reyes Group,Enterprise,3,2397,838.95,North America
SUB-41808,2025-06-21,ACC-2083,Silva Co,Pro,5,495,173.25,North America
